id,timestamp,count,provider,cause,percent
3889,1567295170.0,24,aws,VPC,0.04
3890,1567296070.0,30,aws,EC2,0.47
3890,1567296070.0,30,aws,AWS Console,0.47
3890,1567296070.0,30,aws,VPC,0.04
3891,1567296970.0,28,aws,EC2,0.47
3891,1567296970.0,28,aws,AWS Console,0.47
3891,1567296970.0,28,aws,VPC,0.04
3892,1567297870.0,28,aws,EC2,0.47
3892,1567297870.0,28,aws,AWS Console,0.47
3892,1567297870.0,28,aws,VPC,0.04
3893,1567298770.0,23,aws,EC2,0.47
3893,1567298770.0,23,aws,AWS Console,0.47
3893,1567298770.0,23,aws,VPC,0.04
3894,1567299670.0,20,aws,EC2,0.47
3894,1567299670.0,20,aws,AWS Console,0.47
3894,1567299670.0,20,aws,VPC,0.04
3895,1542107715.0,0,aws,,
3896,1542108615.0,0,aws,,
3897,1542109515.0,0,aws,,
3898,1542110415.0,0,aws,,
3899,1542111315.0,0,aws,,
3900,1542112215.0,2,aws,,
3901,1542113115.0,1,aws,,
3902,1542114015.0,0,aws,,
3903,1542114915.0,0,aws,,
3904,1542115815.0,0,aws,,
3905,1542116715.0,0,aws,,
3906,1542117615.0,1,aws,,
3907,1542118515.0,3,aws,,
3908,1542119415.0,1,aws,,
3909,1542120315.0,0,aws,,
3910,1542121215.0,1,aws,,
3911,1542122115.0,2,aws,,
3912,1542123015.0,4,aws,,
3913,1542123915.0,0,aws,,
3914,1542124815.0,4,aws,,
3915,1542125715.0,4,aws,,
3916,1542126615.0,1,aws,,
3917,1542127515.0,6,aws,,
3918,1542128415.0,8,aws,,
3919,1542129315.0,1,aws,,
3920,1542130215.0,2,aws,,
3921,1542131115.0,0,aws,,
3922,1542132015.0,4,aws,,
3923,1542132915.0,2,aws,,
3924,1542133815.0,6,aws,,
3925,1542134715.0,3,aws,,
3926,1542135615.0,1,aws,,
3927,1542136515.0,3,aws,,
3928,1542137415.0,3,aws,,
3929,1542138315.0,0,aws,,
3930,1542139215.0,1,aws,,
3931,1542140115.0,2,aws,,
3932,1542141015.0,2,aws,,
3933,1542141915.0,3,aws,,
3934,1542142815.0,3,aws,,
3935,1542143715.0,4,aws,,
3936,1542144615.0,3,aws,,
3937,1542145515.0,0,aws,,
3938,1542146415.0,2,aws,,
3939,1542147315.0,11,aws,,
3940,1542148215.0,16,aws,,
3941,1542149115.0,49,aws,,
3942,1542150015.0,21,aws,,
3943,1542150915.0,9,aws,,
3944,1542151815.0,6,aws,,
3945,1542152715.0,1,aws,,
3946,1542153615.0,6,aws,,
3947,1542154515.0,1,aws,,
3948,1542155415.0,0,aws,,
3949,1542156315.0,7,aws,,
3950,1542157215.0,2,aws,,
3951,1542158115.0,4,aws,,
3952,1542159015.0,1,aws,,
3953,1542159915.0,0,aws,,
3954,1542160815.0,1,aws,,
3955,1542161715.0,1,aws,,
3956,1542162615.0,4,aws,,
3957,1542163515.0,1,aws,,
3958,1542164415.0,1,aws,,
3959,1542165315.0,1,aws,,
3960,1542166215.0,2,aws,,
3961,1542167115.0,5,aws,,
3962,1542168015.0,2,aws,,
3963,1542168915.0,0,aws,,
3964,1542169815.0,0,aws,,
3965,1542170715.0,2,aws,,
3966,1542171615.0,1,aws,,
3967,1542172515.0,0,aws,,
3968,1542173415.0,1,aws,,
3969,1542174315.0,0,aws,,
3970,1542175215.0,0,aws,,
3971,1542176115.0,0,aws,,
3972,1542177015.0,0,aws,,
3973,1542177915.0,0,aws,,
3974,1542178815.0,0,aws,,
3975,1542179715.0,0,aws,,
3976,1542180615.0,0,aws,,
3977,1542181515.0,0,aws,,
3978,1542182415.0,0,aws,,
3979,1542183315.0,0,aws,,
3980,1542184215.0,0,aws,,
3981,1542185115.0,0,aws,,
3982,1542186015.0,0,aws,,
3983,1542186915.0,0,aws,,
3984,1542187815.0,0,aws,,
3985,1542188715.0,0,aws,,
3986,1542189615.0,0,aws,,
3987,1542190515.0,1,aws,,
3988,1542191415.0,0,aws,,
3989,1542192315.0,2,aws,,
3990,1606306514.0,1,aws,,
3991,1606307414.0,0,aws,,
3992,1606308314.0,2,aws,,
3993,1606309214.0,0,aws,,
3994,1606310114.0,2,aws,,
3995,1606311014.0,8,aws,,
3996,1606311914.0,44,aws,,
3997,1606312814.0,101,aws,,
3998,1606313714.0,150,aws,,
3999,1606314614.0,216,aws,,
4000,1606315514.0,300,aws,,
4001,1606316414.0,324,aws,,
4002,1606317314.0,555,aws,,
4003,1606318214.0,652,aws,,
4004,1606319114.0,722,aws,,
4005,1606320014.0,898,aws,,
4006,1606320914.0,912,aws,,
4007,1606321814.0,985,aws,,
4008,1606322714.0,1056,aws,,
4009,1606323614.0,988,aws,,
4010,1606324514.0,983,aws,,
4011,1606325414.0,913,aws,,
4012,1606326314.0,776,aws,,
4013,1606327214.0,777,aws,,
4014,1606328114.0,720,aws,,
4015,1606329014.0,678,aws,,
4016,1606329914.0,685,aws,,
4017,1606330814.0,691,aws,,
4018,1606331714.0,632,aws,,
4019,1606332614.0,600,aws,,
4020,1606333514.0,588,aws,,
4021,1606334414.0,561,aws,,
4022,1606335314.0,486,aws,,
4023,1606336214.0,500,aws,,
4024,1606337114.0,457,aws,,
4025,1606338014.0,410,aws,,
4026,1606338914.0,397,aws,,
4027,1606339814.0,417,aws,,
4028,1606340714.0,418,aws,,
4029,1606341614.0,346,aws,,
4030,1606342514.0,327,aws,,
4031,1606343414.0,300,aws,,
4032,1606344314.0,308,aws,,
4033,1606345214.0,233,aws,,
4034,1606346114.0,210,aws,,
4035,1606347014.0,203,aws,,
4036,1606347914.0,220,aws,,
4037,1606348814.0,200,aws,,
4038,1606349714.0,217,aws,,
4039,1606350614.0,211,aws,,
4040,1606351514.0,211,aws,,
4041,1606352414.0,203,aws,,
4042,1606353314.0,173,aws,,
4043,1606354214.0,187,aws,,
4044,1606355114.0,203,aws,,
4045,1606356014.0,190,aws,,
4046,1606356914.0,213,aws,,
4047,1606357814.0,223,aws,,
4048,1606358714.0,172,aws,,
4049,1606359614.0,197,aws,,
4050,1606360514.0,184,aws,,
4051,1606361414.0,180,aws,,
4052,1606362314.0,202,aws,,
4053,1606363214.0,197,aws,,
4054,1606364114.0,170,aws,,
4055,1606365014.0,169,aws,,
4056,1606365914.0,153,aws,,
4057,1606366814.0,132,aws,,
4058,1606367714.0,98,aws,,
4059,1606368614.0,95,aws,,
4060,1606369514.0,83,aws,,
4061,1606370414.0,63,aws,,
4062,1606371314.0,53,aws,,
4063,1606372214.0,52,aws,,
4064,1606373114.0,56,aws,,
4065,1606374014.0,52,aws,,
4066,1606374914.0,36,aws,,
4067,1606375814.0,25,aws,,
4068,1606376714.0,32,aws,,
4069,1606377614.0,24,aws,,
4070,1606378514.0,31,aws,,
4071,1606379414.0,25,aws,,
4072,1606380314.0,26,aws,,
4073,1606381214.0,24,aws,,
4074,1606382114.0,33,aws,,
4075,1606383014.0,20,aws,,
4076,1606383914.0,20,aws,,
4077,1606384814.0,14,aws,,
4078,1606385714.0,17,aws,,
4079,1606386614.0,29,aws,,
4080,1606387514.0,23,aws,,
4081,1606388414.0,24,aws,,
4082,1606389314.0,22,aws,,
4083,1606390214.0,25,aws,,
4084,1606391114.0,19,aws,,
4085,1588765149.0,0,aws,EC2,0.47
4085,1588765149.0,0,aws,AWS Console,0.47
4085,1588765149.0,0,aws,VPC,0.04
4086,1588766049.0,4,aws,EC2,0.47
4086,1588766049.0,4,aws,AWS Console,0.47
4086,1588766049.0,4,aws,VPC,0.04
4087,1588766949.0,0,aws,EC2,0.47
4087,1588766949.0,0,aws,AWS Console,0.47
4087,1588766949.0,0,aws,VPC,0.04
4088,1588767849.0,0,aws,EC2,0.47
4088,1588767849.0,0,aws,AWS Console,0.47
4088,1588767849.0,0,aws,VPC,0.04
4089,1588768749.0,1,aws,EC2,0.47
4089,1588768749.0,1,aws,AWS Console,0.47
4089,1588768749.0,1,aws,VPC,0.04
4090,1588769649.0,1,aws,EC2,0.47
4090,1588769649.0,1,aws,AWS Console,0.47
4090,1588769649.0,1,aws,VPC,0.04
4091,1588770549.0,2,aws,EC2,0.47
4091,1588770549.0,2,aws,AWS Console,0.47
4091,1588770549.0,2,aws,VPC,0.04
4092,1588771449.0,3,aws,EC2,0.47
4092,1588771449.0,3,aws,AWS Console,0.47
4092,1588771449.0,3,aws,VPC,0.04
4093,1588772349.0,3,aws,EC2,0.47
4093,1588772349.0,3,aws,AWS Console,0.47
4093,1588772349.0,3,aws,VPC,0.04
4094,1588773249.0,7,aws,EC2,0.47
4094,1588773249.0,7,aws,AWS Console,0.47
4094,1588773249.0,7,aws,VPC,0.04
4095,1588774149.0,6,aws,EC2,0.47
4095,1588774149.0,6,aws,AWS Console,0.47
4095,1588774149.0,6,aws,VPC,0.04
4096,1588775049.0,9,aws,EC2,0.47
4096,1588775049.0,9,aws,AWS Console,0.47
4096,1588775049.0,9,aws,VPC,0.04
4097,1588775949.0,3,aws,EC2,0.47
4097,1588775949.0,3,aws,AWS Console,0.47
4097,1588775949.0,3,aws,VPC,0.04
4098,1588776849.0,5,aws,EC2,0.47
4098,1588776849.0,5,aws,AWS Console,0.47
4098,1588776849.0,5,aws,VPC,0.04
4099,1588777749.0,4,aws,EC2,0.47
4099,1588777749.0,4,aws,AWS Console,0.47
4099,1588777749.0,4,aws,VPC,0.04
4100,1588778649.0,1,aws,EC2,0.47
4100,1588778649.0,1,aws,AWS Console,0.47
4100,1588778649.0,1,aws,VPC,0.04
4101,1588779549.0,1,aws,EC2,0.47
4101,1588779549.0,1,aws,AWS Console,0.47
4101,1588779549.0,1,aws,VPC,0.04
4102,1588780449.0,5,aws,EC2,0.47
4102,1588780449.0,5,aws,AWS Console,0.47
4102,1588780449.0,5,aws,VPC,0.04
4103,1588781349.0,2,aws,EC2,0.47
4103,1588781349.0,2,aws,AWS Console,0.47
4103,1588781349.0,2,aws,VPC,0.04
4104,1588782249.0,2,aws,EC2,0.47
4104,1588782249.0,2,aws,AWS Console,0.47
4104,1588782249.0,2,aws,VPC,0.04
4105,1588783149.0,1,aws,EC2,0.47
4105,1588783149.0,1,aws,AWS Console,0.47
4105,1588783149.0,1,aws,VPC,0.04
4106,1588784049.0,3,aws,EC2,0.47
4106,1588784049.0,3,aws,AWS Console,0.47
4106,1588784049.0,3,aws,VPC,0.04
4107,1588784949.0,4,aws,EC2,0.47
4107,1588784949.0,4,aws,AWS Console,0.47
4107,1588784949.0,4,aws,VPC,0.04
4108,1588785849.0,1,aws,EC2,0.47
4108,1588785849.0,1,aws,AWS Console,0.47
4108,1588785849.0,1,aws,VPC,0.04
4109,1588786749.0,10,aws,EC2,0.47
4109,1588786749.0,10,aws,AWS Console,0.47
4109,1588786749.0,10,aws,VPC,0.04
4110,1588787649.0,5,aws,EC2,0.47
4110,1588787649.0,5,aws,AWS Console,0.47
4110,1588787649.0,5,aws,VPC,0.04
4111,1588788549.0,5,aws,EC2,0.47
4111,1588788549.0,5,aws,AWS Console,0.47
4111,1588788549.0,5,aws,VPC,0.04
4112,1588789449.0,2,aws,EC2,0.47
4112,1588789449.0,2,aws,AWS Console,0.47
4112,1588789449.0,2,aws,VPC,0.04
4113,1588790349.0,11,aws,EC2,0.47
4113,1588790349.0,11,aws,AWS Console,0.47
4113,1588790349.0,11,aws,VPC,0.04
4114,1588791249.0,2,aws,EC2,0.47
4114,1588791249.0,2,aws,AWS Console,0.47
4114,1588791249.0,2,aws,VPC,0.04
4115,1588792149.0,3,aws,EC2,0.47
4115,1588792149.0,3,aws,AWS Console,0.47
4115,1588792149.0,3,aws,VPC,0.04
4116,1588793049.0,5,aws,EC2,0.47
4116,1588793049.0,5,aws,AWS Console,0.47
4116,1588793049.0,5,aws,VPC,0.04
4117,1588793949.0,8,aws,EC2,0.47
4117,1588793949.0,8,aws,AWS Console,0.47
4117,1588793949.0,8,aws,VPC,0.04
4118,1588794849.0,5,aws,EC2,0.47
4118,1588794849.0,5,aws,AWS Console,0.47
4118,1588794849.0,5,aws,VPC,0.04
4119,1588795749.0,8,aws,EC2,0.47
4119,1588795749.0,8,aws,AWS Console,0.47
4119,1588795749.0,8,aws,VPC,0.04
4120,1588796649.0,17,aws,EC2,0.47
4120,1588796649.0,17,aws,AWS Console,0.47
4120,1588796649.0,17,aws,VPC,0.04
4121,1588797549.0,5,aws,EC2,0.47
4121,1588797549.0,5,aws,AWS Console,0.47
4121,1588797549.0,5,aws,VPC,0.04
4122,1588798449.0,5,aws,EC2,0.47
4122,1588798449.0,5,aws,AWS Console,0.47
4122,1588798449.0,5,aws,VPC,0.04
4123,1588799349.0,2,aws,EC2,0.47
4123,1588799349.0,2,aws,AWS Console,0.47
4123,1588799349.0,2,aws,VPC,0.04
4124,1588800249.0,2,aws,EC2,0.47
4124,1588800249.0,2,aws,AWS Console,0.47
4124,1588800249.0,2,aws,VPC,0.04
4125,1588801149.0,3,aws,EC2,0.47
4125,1588801149.0,3,aws,AWS Console,0.47
4125,1588801149.0,3,aws,VPC,0.04
4126,1588802049.0,1,aws,EC2,0.47
4126,1588802049.0,1,aws,AWS Console,0.47
4126,1588802049.0,1,aws,VPC,0.04
4127,1588802949.0,3,aws,EC2,0.47
4127,1588802949.0,3,aws,AWS Console,0.47
4127,1588802949.0,3,aws,VPC,0.04
4128,1588803849.0,1,aws,EC2,0.47
4128,1588803849.0,1,aws,AWS Console,0.47
4128,1588803849.0,1,aws,VPC,0.04
4129,1588804749.0,1,aws,EC2,0.47
4129,1588804749.0,1,aws,AWS Console,0.47
4129,1588804749.0,1,aws,VPC,0.04
4130,1588805649.0,13,aws,EC2,0.47
4130,1588805649.0,13,aws,AWS Console,0.47
4130,1588805649.0,13,aws,VPC,0.04
4131,1588806549.0,37,aws,EC2,0.47
4131,1588806549.0,37,aws,AWS Console,0.47
4131,1588806549.0,37,aws,VPC,0.04
4132,1588807449.0,57,aws,EC2,0.47
4132,1588807449.0,57,aws,AWS Console,0.47
4132,1588807449.0,57,aws,VPC,0.04
4133,1588808349.0,61,aws,EC2,0.47
4133,1588808349.0,61,aws,AWS Console,0.47
4133,1588808349.0,61,aws,VPC,0.04
4134,1588809249.0,23,aws,EC2,0.47
4134,1588809249.0,23,aws,AWS Console,0.47
4134,1588809249.0,23,aws,VPC,0.04
4135,1588810149.0,9,aws,EC2,0.47
4135,1588810149.0,9,aws,AWS Console,0.47
4135,1588810149.0,9,aws,VPC,0.04
4136,1588811049.0,11,aws,EC2,0.47
4136,1588811049.0,11,aws,AWS Console,0.47
4136,1588811049.0,11,aws,VPC,0.04
4137,1588811949.0,5,aws,EC2,0.47
4137,1588811949.0,5,aws,AWS Console,0.47
4137,1588811949.0,5,aws,VPC,0.04
4138,1588812849.0,7,aws,EC2,0.47
4138,1588812849.0,7,aws,AWS Console,0.47
4138,1588812849.0,7,aws,VPC,0.04
4139,1588813749.0,11,aws,EC2,0.47
4139,1588813749.0,11,aws,AWS Console,0.47
4139,1588813749.0,11,aws,VPC,0.04
4140,1588814649.0,5,aws,EC2,0.47
4140,1588814649.0,5,aws,AWS Console,0.47
4140,1588814649.0,5,aws,VPC,0.04
4141,1588815549.0,3,aws,EC2,0.47
4141,1588815549.0,3,aws,AWS Console,0.47
4141,1588815549.0,3,aws,VPC,0.04
4142,1588816449.0,1,aws,EC2,0.47
4142,1588816449.0,1,aws,AWS Console,0.47
4142,1588816449.0,1,aws,VPC,0.04
4143,1588817349.0,0,aws,EC2,0.47
4143,1588817349.0,0,aws,AWS Console,0.47
4143,1588817349.0,0,aws,VPC,0.04
4144,1588818249.0,3,aws,EC2,0.47
4144,1588818249.0,3,aws,AWS Console,0.47
4144,1588818249.0,3,aws,VPC,0.04
4145,1588819149.0,4,aws,EC2,0.47
4145,1588819149.0,4,aws,AWS Console,0.47
4145,1588819149.0,4,aws,VPC,0.04
4146,1588820049.0,2,aws,EC2,0.47
4146,1588820049.0,2,aws,AWS Console,0.47
4146,1588820049.0,2,aws,VPC,0.04
4147,1588820949.0,1,aws,EC2,0.47
4147,1588820949.0,1,aws,AWS Console,0.47
4147,1588820949.0,1,aws,VPC,0.04
4148,1588821849.0,1,aws,EC2,0.47
4148,1588821849.0,1,aws,AWS Console,0.47
4148,1588821849.0,1,aws,VPC,0.04
4149,1588822749.0,2,aws,EC2,0.47
4149,1588822749.0,2,aws,AWS Console,0.47
4149,1588822749.0,2,aws,VPC,0.04
4150,1588823649.0,1,aws,EC2,0.47
4150,1588823649.0,1,aws,AWS Console,0.47
4150,1588823649.0,1,aws,VPC,0.04
4151,1588824549.0,0,aws,EC2,0.47
4151,1588824549.0,0,aws,AWS Console,0.47
4151,1588824549.0,0,aws,VPC,0.04
4152,1588825449.0,0,aws,EC2,0.47
4152,1588825449.0,0,aws,AWS Console,0.47
4152,1588825449.0,0,aws,VPC,0.04
4153,1588826349.0,0,aws,EC2,0.47
4153,1588826349.0,0,aws,AWS Console,0.47
4153,1588826349.0,0,aws,VPC,0.04
4154,1588827249.0,0,aws,EC2,0.47
4154,1588827249.0,0,aws,AWS Console,0.47
4154,1588827249.0,0,aws,VPC,0.04
4155,1588828149.0,0,aws,EC2,0.47
4155,1588828149.0,0,aws,AWS Console,0.47
4155,1588828149.0,0,aws,VPC,0.04
4156,1588829049.0,0,aws,EC2,0.47
4156,1588829049.0,0,aws,AWS Console,0.47
4156,1588829049.0,0,aws,VPC,0.04
4157,1588829949.0,0,aws,EC2,0.47
4157,1588829949.0,0,aws,AWS Console,0.47
4157,1588829949.0,0,aws,VPC,0.04
4158,1588830849.0,2,aws,EC2,0.47
4158,1588830849.0,2,aws,AWS Console,0.47
4158,1588830849.0,2,aws,VPC,0.04
4159,1588831749.0,0,aws,EC2,0.47
4159,1588831749.0,0,aws,AWS Console,0.47
4159,1588831749.0,0,aws,VPC,0.04
4160,1588832649.0,1,aws,EC2,0.47
4160,1588832649.0,1,aws,AWS Console,0.47
4160,1588832649.0,1,aws,VPC,0.04
4161,1588833549.0,1,aws,EC2,0.47
4161,1588833549.0,1,aws,AWS Console,0.47
4161,1588833549.0,1,aws,VPC,0.04
4162,1588834449.0,1,aws,EC2,0.47
4162,1588834449.0,1,aws,AWS Console,0.47
4162,1588834449.0,1,aws,VPC,0.04
4163,1588835349.0,1,aws,EC2,0.47
4163,1588835349.0,1,aws,AWS Console,0.47
4163,1588835349.0,1,aws,VPC,0.04
4164,1588836249.0,0,aws,EC2,0.47
4164,1588836249.0,0,aws,AWS Console,0.47
4164,1588836249.0,0,aws,VPC,0.04
4165,1588837149.0,1,aws,EC2,0.47
4165,1588837149.0,1,aws,AWS Console,0.47
4165,1588837149.0,1,aws,VPC,0.04
4166,1588838049.0,0,aws,EC2,0.47
4166,1588838049.0,0,aws,AWS Console,0.47
4166,1588838049.0,0,aws,VPC,0.04
4167,1588838949.0,1,aws,EC2,0.47
4167,1588838949.0,1,aws,AWS Console,0.47
4167,1588838949.0,1,aws,VPC,0.04
4168,1588839849.0,0,aws,EC2,0.47
4168,1588839849.0,0,aws,AWS Console,0.47
4168,1588839849.0,0,aws,VPC,0.04
4169,1588840749.0,0,aws,EC2,0.47
4169,1588840749.0,0,aws,AWS Console,0.47
4169,1588840749.0,0,aws,VPC,0.04
4170,1588841649.0,0,aws,EC2,0.47
4170,1588841649.0,0,aws,AWS Console,0.47
4170,1588841649.0,0,aws,VPC,0.04
4171,1588842549.0,1,aws,EC2,0.47
4171,1588842549.0,1,aws,AWS Console,0.47
4171,1588842549.0,1,aws,VPC,0.04
4172,1588843449.0,0,aws,EC2,0.47
4172,1588843449.0,0,aws,AWS Console,0.47
4172,1588843449.0,0,aws,VPC,0.04
4173,1588844349.0,0,aws,EC2,0.47
4173,1588844349.0,0,aws,AWS Console,0.47
4173,1588844349.0,0,aws,VPC,0.04
4174,1588845249.0,0,aws,EC2,0.47
4174,1588845249.0,0,aws,AWS Console,0.47
4174,1588845249.0,0,aws,VPC,0.04
4175,1588846149.0,0,aws,EC2,0.47
4175,1588846149.0,0,aws,AWS Console,0.47
4175,1588846149.0,0,aws,VPC,0.04
4176,1588847049.0,0,aws,EC2,0.47
4176,1588847049.0,0,aws,AWS Console,0.47
4176,1588847049.0,0,aws,VPC,0.04
4177,1588847949.0,0,aws,EC2,0.47
4177,1588847949.0,0,aws,AWS Console,0.47
4177,1588847949.0,0,aws,VPC,0.04
4178,1588848849.0,0,aws,EC2,0.47
4178,1588848849.0,0,aws,AWS Console,0.47
4178,1588848849.0,0,aws,VPC,0.04
4179,1588849749.0,1,aws,EC2,0.47
4179,1588849749.0,1,aws,AWS Console,0.47
4179,1588849749.0,1,aws,VPC,0.04
4180,1566193150.0,1,aws,,
4181,1566194050.0,0,aws,,
4182,1566194950.0,0,aws,,
4183,1566195850.0,0,aws,,
4184,1566196750.0,2,aws,,
4185,1566197650.0,2,aws,,
4186,1566198550.0,0,aws,,
4187,1566199450.0,0,aws,,
4188,1566200350.0,1,aws,,
4189,1566201250.0,1,aws,,
4190,1566202150.0,0,aws,,
4191,1566203050.0,0,aws,,
4192,1566203950.0,0,aws,,
4193,1566204850.0,1,aws,,
4194,1566205750.0,0,aws,,
4195,1566206650.0,0,aws,,
4196,1566207550.0,0,aws,,
4197,1566208450.0,0,aws,,
4198,1566209350.0,0,aws,,
4199,1566210250.0,0,aws,,
4200,1566211150.0,0,aws,,
4201,1566212050.0,0,aws,,
4202,1566212950.0,0,aws,,
4203,1566213850.0,0,aws,,
4204,1566214750.0,0,aws,,
4205,1566215650.0,0,aws,,
4206,1566216550.0,0,aws,,
4207,1566217450.0,0,aws,,
4208,1566218350.0,1,aws,,
4209,1566219250.0,3,aws,,
4210,1566220150.0,0,aws,,
4211,1566221050.0,1,aws,,
4212,1566221950.0,3,aws,,
4213,1566222850.0,1,aws,,
4214,1566223750.0,0,aws,,
4215,1566224650.0,3,aws,,
4216,1566225550.0,5,aws,,
4217,1566226450.0,8,aws,,
4218,1566227350.0,3,aws,,
4219,1566228250.0,4,aws,,
4220,1566229150.0,3,aws,,
4221,1566230050.0,5,aws,,
4222,1566230950.0,0,aws,,
4223,1566231850.0,1,aws,,
4224,1566232750.0,2,aws,,
4225,1566233650.0,3,aws,,
4226,1566234550.0,3,aws,,
4227,1566235450.0,4,aws,,
4228,1566236350.0,3,aws,,
4229,1566237250.0,13,aws,,
4230,1566238150.0,49,aws,,
4231,1566239050.0,46,aws,,
4232,1566239950.0,25,aws,,
4233,1566240850.0,25,aws,,
4234,1566241750.0,32,aws,,
4235,1566242650.0,29,aws,,
4236,1566243550.0,26,aws,,
4237,1566244450.0,15,aws,,
4238,1566245350.0,8,aws,,
4239,1566246250.0,8,aws,,
4240,1566247150.0,4,aws,,
4241,1566248050.0,2,aws,,
4242,1566248950.0,7,aws,,
4243,1566249850.0,4,aws,,
4244,1566250750.0,2,aws,,
4245,1566251650.0,4,aws,,
4246,1566252550.0,2,aws,,
4247,1566253450.0,2,aws,,
4248,1566254350.0,2,aws,,
4249,1566255250.0,3,aws,,
4250,1566256150.0,4,aws,,
4251,1566257050.0,4,aws,,
4252,1566257950.0,2,aws,,
4253,1566258850.0,3,aws,,
4254,1566259750.0,2,aws,,
4255,1566260650.0,2,aws,,
4256,1566261550.0,3,aws,,
4257,1566262450.0,1,aws,,
4258,1566263350.0,1,aws,,
4259,1566264250.0,1,aws,,
4260,1566265150.0,3,aws,,
4261,1566266050.0,3,aws,,
4262,1566266950.0,3,aws,,
4263,1566267850.0,2,aws,,
4264,1566268750.0,2,aws,,
4265,1566269650.0,2,aws,,
4266,1566270550.0,0,aws,,
4267,1566271450.0,0,aws,,
4268,1566272350.0,3,aws,,
4269,1566273250.0,0,aws,,
4270,1566274150.0,1,aws,,
4271,1566275050.0,0,aws,,
4272,1566275950.0,1,aws,,
4273,1566276850.0,1,aws,,
4274,1566277750.0,1,aws,,
4275,1608279312.0,2,aws,,
4276,1608280212.0,0,aws,,
4277,1608281112.0,2,aws,,
4278,1608282012.0,0,aws,,
4279,1608282912.0,0,aws,,
4280,1608283812.0,0,aws,,
4281,1608284712.0,1,aws,,
4282,1608285612.0,0,aws,,
4283,1608286512.0,1,aws,,
4284,1608287412.0,0,aws,,
4285,1608288312.0,1,aws,,
4286,1608289212.0,1,aws,,
4287,1608290112.0,1,aws,,
4288,1608291012.0,0,aws,,
4289,1608291912.0,1,aws,,
4290,1608292812.0,0,aws,,
4291,1608293712.0,2,aws,,
4292,1608294612.0,1,aws,,
4293,1608295512.0,1,aws,,
4294,1608296412.0,1,aws,,
4295,1608297312.0,0,aws,,
4296,1608298212.0,4,aws,,
4297,1608299112.0,2,aws,,
4298,1608300012.0,4,aws,,
4299,1608300912.0,0,aws,,
4300,1608301812.0,3,aws,,
4301,1608302712.0,2,aws,,
4302,1608303612.0,4,aws,,
4303,1608304512.0,4,aws,,
4304,1608305412.0,9,aws,,
4305,1608306312.0,7,aws,,
4306,1608307212.0,10,aws,,
4307,1608308112.0,2,aws,,
4308,1608309012.0,2,aws,,
4309,1608309912.0,4,aws,,
4310,1608310812.0,9,aws,,
4311,1608311712.0,9,aws,,
4312,1608312612.0,4,aws,,
4313,1608313512.0,8,aws,,
4314,1608314412.0,5,aws,,
4315,1608315312.0,4,aws,,
4316,1608316212.0,7,aws,,
4317,1608317112.0,8,aws,,
4318,1608318012.0,5,aws,,
4319,1608318912.0,9,aws,,
4320,1608319812.0,8,aws,,
4321,1608320712.0,4,aws,,
4322,1608321612.0,8,aws,,
4323,1608322512.0,17,aws,,
4324,1608323412.0,71,aws,,
4325,1608324312.0,58,aws,,
4326,1608325212.0,41,aws,,
4327,1608326112.0,23,aws,,
4328,1608327012.0,23,aws,,
4329,1608327912.0,30,aws,,
4330,1608328812.0,60,aws,,
4331,1608329712.0,71,aws,,
4332,1608330612.0,66,aws,,
4333,1608331512.0,68,aws,,
4334,1608332412.0,18,aws,,
4335,1608333312.0,18,aws,,
4336,1608334212.0,9,aws,,
4337,1608335112.0,9,aws,,
4338,1608336012.0,18,aws,,
4339,1608336912.0,7,aws,,
4340,1608337812.0,8,aws,,
4341,1608338712.0,7,aws,,
4342,1608339612.0,5,aws,,
4343,1608340512.0,6,aws,,
4344,1608341412.0,3,aws,,
4345,1608342312.0,3,aws,,
4346,1608343212.0,3,aws,,
4347,1608344112.0,4,aws,,
4348,1608345012.0,5,aws,,
4349,1608345912.0,5,aws,,
4350,1608346812.0,5,aws,,
4351,1608347712.0,1,aws,,
4352,1608348612.0,1,aws,,
4353,1608349512.0,5,aws,,
4354,1608350412.0,2,aws,,
4355,1608351312.0,1,aws,,
4356,1608352212.0,6,aws,,
4357,1608353112.0,2,aws,,
4358,1608354012.0,7,aws,,
4359,1608354912.0,9,aws,,
4360,1608355812.0,6,aws,,
4361,1608356712.0,2,aws,,
4362,1608357612.0,2,aws,,
4363,1608358512.0,5,aws,,
4364,1608359412.0,2,aws,,
4365,1608360312.0,0,aws,,
4366,1608361212.0,1,aws,,
4367,1608362112.0,1,aws,,
4368,1608363012.0,0,aws,,
4369,1608363912.0,0,aws,,
4370,1601542511.0,2,aws,AWS Console,0.47
4370,1601542511.0,2,aws,EC2,0.47
4370,1601542511.0,2,aws,S3,0.04
4371,1601543411.0,0,aws,AWS Console,0.47
4371,1601543411.0,0,aws,EC2,0.47
4371,1601543411.0,0,aws,S3,0.04
4372,1601544311.0,0,aws,AWS Console,0.47
4372,1601544311.0,0,aws,EC2,0.47
4372,1601544311.0,0,aws,S3,0.04
4373,1601545211.0,0,aws,AWS Console,0.47
4373,1601545211.0,0,aws,EC2,0.47
4373,1601545211.0,0,aws,S3,0.04
4374,1601546111.0,1,aws,AWS Console,0.47
4374,1601546111.0,1,aws,EC2,0.47
4374,1601546111.0,1,aws,S3,0.04
4375,1601547011.0,0,aws,AWS Console,0.47
4375,1601547011.0,0,aws,EC2,0.47
