,timestamp,count,provider
6395,1576155822.0,1,azure
6396,1576156722.0,1,azure
6397,1576157622.0,0,azure
6398,1576158522.0,1,azure
6399,1576159422.0,9,azure
6400,1576160322.0,4,azure
6401,1576161222.0,1,azure
6402,1576162122.0,1,azure
6403,1576163022.0,5,azure
6404,1576163922.0,10,azure
6405,1576164822.0,8,azure
6406,1576165722.0,41,azure
6407,1576166622.0,66,azure
6408,1576167522.0,88,azure
6409,1576168422.0,128,azure
6410,1576169322.0,189,azure
6411,1576170222.0,83,azure
6412,1576171122.0,51,azure
6413,1576172022.0,24,azure
6414,1576172922.0,10,azure
6415,1576173822.0,8,azure
